journal_id,line_number,post_date,period,fiscal_year,gl_account,department,project,debit_amount,credit_amount,description,reference,source,document_type,status,reversal_flag,reversal_journal,created_date,updated_date,updated_time,updated_by,batch_session
1006332,2,2024-02-16,202402,2024,1200,0000,,0.0,,ent 501575                                    5015,75              ARPM,TP,N,,,1240,,,,H        4,34486
1006333,1,2024-06-15,202406,2024,1100,0000,,375.71,,ent 501576                                    5015,76              ARPM,TP,N,,,1240,,,,H        2,74484
1006333,2,2024-06-15,202406,2024,1200,0000,,0.0,,ent 501576                                    5015,76              ARPM,TP,N,,,1240,,2015-03-20,,H        2,74484
1006334,1,2024-11-20,202411,2024,1100,0000,,11024.28,,ent 501577                                    5015,77              ARPM,TP,N,,,1241,,,,H        6,76043
1006334,2,2024-11-20,202411,2024,1200,0000,,0.0,,ent 501577                                    5015,77              ARPM,TP,N,,,1241,,,,H        6,76043
1006335,1,2023-04-22,202304,2023,1100,0000,,1499.18,,ent 501579                                    5015,79              ARPM,TP,N,,,1230,2022-12-30,,,H        8,73719
1006335,2,2023-04-22,202304,2023,1200,0000,,0.0,,ent 501579                                    5015,79              ARPM,TP,N,,,1230,2022-12-30,,,H        8,73719
1006336,1,2023-10-08,202310,2023,1100,0000,,5686.96,,ent 501580                                    5015,80              ARPM,TP,N,,,1231,1908-12-31,,,H        4,82254
1006336,2,2023-10-08,202310,2023,1200,0000,,0.0,,ent 501580                                    5015,80              ARPM,TP,N,,,1231,1908-12-31,,,H        4,82254
1006337,1,2023-11-20,202311,2023,1100,0000,,1964.06,,ent 501581                                    5015,81              ARPM,TP,N,,,1231,2020-12-31,,,H        8,83317
1006337,2,2023-11-20,202311,2023,1200,0000,,0.0,,ent 501581                                    5015,81              ARPM,TP,N,,,1231,2020-12-31,,,H        8,83317
1006338,1,2024-07-24,202407,2024,1100,0000,,1369.63,,ent 501582                                    5015,82              ARPM,TP,N,,,1240,,,,H        8,61298
1006338,2,2024-07-24,202407,2024,1200,0000,,0.0,,ent 501582                                    5015,82              ARPM,TP,N,,,1240,,,,H        8,61298
1006339,1,2024-03-22,202403,2024,1100,0000,,1123.21,,ent 501584                                    5015,84              ARPM,TP,N,,,1240,,,,H        9,86679
1006339,2,2024-03-22,202403,2024,1200,0000,,0.0,,ent 501584                                    5015,84              ARPM,TP,N,,,1240,,,,H        9,86679
1006340,1,2024-12-27,202412,2024,1100,0000,,1685.57,,ent 501585                                    5015,85              ARPM,TP,N,,,1241,,,,H        8,19593
1006340,2,2024-12-27,202412,2024,1200,0000,,0.0,,ent 501585                                    5015,85              ARPM,TP,N,,,1241,,2027-05-24,,H        8,19593
1006341,1,2023-07-19,202307,2023,1100,0000,,349.06,,ent 501587                                    5015,87              ARPM,TP,N,,,1230,2019-12-30,2019-10-20,,H        1,57653
1006341,2,2023-07-19,202307,2023,1200,0000,,0.0,,ent 501587                                    5015,87              ARPM,TP,N,,,1230,2019-12-30,,,H        1,57653
1006342,1,2024-09-20,202409,2024,1100,0000,,1183.7,,ent 501589                                    5015,89              ARPM,TP,N,,,1240,,,,H        5,51730
1006342,2,2024-09-20,202409,2024,1200,0000,,0.0,,ent 501589                                    5015,89              ARPM,TP,N,,,1240,,,,H        5,51730
1006343,1,2023-11-01,202311,2023,1100,0000,,643.88,,ent 501590                                    5015,90              ARPM,TP,N,,,1231,2001-12-31,,,H        3,49627
1006343,2,2023-11-01,202311,2023,1200,0000,,0.0,,ent 501590                                    5015,90              ARPM,TP,N,,,1231,2001-12-31,,,H        3,49627
1006344,1,2024-10-16,202410,2024,1100,0000,,485.45,,ent 501591                                    5015,91              ARPM,TP,N,,,1241,,,,H        8,60013
1006344,2,2024-10-16,202410,2024,1200,0000,,0.0,,ent 501591                                    5015,91              ARPM,TP,N,,,1241,,1916-09-07,,H        8,60013
1006345,1,2024-06-01,202406,2024,1100,0000,,4050.69,,ent 501592                                    5015,92              ARPM,TP,N,,,1240,,,,H        6,12018
1006345,2,2024-06-01,202406,2024,1200,0000,,0.0,,ent 501592                                    5015,92              ARPM,TP,N,,,1240,,,,H        6,12018
1006346,1,2024-07-02,202407,2024,1100,0000,,5515.25,,ent 501594                                    5015,94              ARPM,TP,N,,,1240,,,,H        1,30956
1006346,2,2024-07-02,202407,2024,1200,0000,,0.0,,ent 501594                                    5015,94              ARPM,TP,N,,,1240,,,,H        1,30956
1006347,1,2024-02-02,202402,2024,1100,0000,,28081.94,,ent 501595                                    5015,95              ARPM,TP,N,,,1240,,,,H        6,92223
1006347,2,2024-02-02,202402,2024,1200,0000,,0.0,,ent 501595                                    5015,95              ARPM,TP,N,,,1240,,,,H        6,92223
1006348,1,2024-12-16,202412,2024,1100,0000,,427.15,,ent 501596                                    5015,96              ARPM,TP,N,,,1241,,,,H        5,6765
1006348,2,2024-12-16,202412,2024,1200,0000,,0.0,,ent 501596                                    5015,96              ARPM,TP,N,,,1241,,2016-01-15,,H        5,6765
1006349,1,2024-11-03,202411,2024,1100,0000,,786.92,,ent 501597                                    5015,97              ARPM,TP,N,,,1241,,,,H        5,63909
1006349,2,2024-11-03,202411,2024,1200,0000,,0.0,,ent 501597                                    5015,97              ARPM,TP,N,,,1241,,,,H        5,63909
1006350,1,2024-01-08,202401,2024,1100,0000,,9927.36,,ent 501598                                    5015,98              ARPM,TP,N,,,1240,,,,H        9,76102
1006350,2,2024-01-08,202401,2024,1200,0000,,0.0,,ent 501598                                    5015,98              ARPM,TP,N,,,1240,,,,H        9,76102
1006351,1,2023-03-21,202303,2023,1100,0000,,6912.12,,ent 501599                                    5015,99              ARPM,TP,N,,,1230,2021-12-30,,,H        8,77326
1006351,2,2023-03-21,202303,2023,1200,0000,,0.0,,ent 501599                                    5015,99              ARPM,TP,N,,,1230,2021-12-30,,,H        8,77326
1006352,1,2024-12-30,202412,2024,1100,0000,,637.1,,ent 501600                                    5016,00              ARPM,TP,N,,,1241,,2030-04-14,,H        5,57489
1006352,2,2024-12-30,202412,2024,1200,0000,,0.0,,ent 501600                                    5016,00              ARPM,TP,N,,,1241,,,,H        5,57489
1006353,1,2023-05-24,202305,2023,1100,0000,,874.71,,ent 501601                                    5016,01              ARPM,TP,N,,,1230,2024-12-30,,,H        2,64727
1006353,2,2023-05-24,202305,2023,1200,0000,,0.0,,ent 501601                                    5016,01              ARPM,TP,N,,,1230,2024-12-30,2024-10-05,,H        2,64727
1006354,1,2024-12-19,202412,2024,1100,0000,,1512.1,,ent 501602                                    5016,02              ARPM,TP,N,,,1241,,,,H        7,19611
1006354,2,2024-12-19,202412,2024,1200,0000,,0.0,,ent 501602                                    5016,02              ARPM,TP,N,,,1241,,,,H        7,19611
1006355,1,2023-07-01,202307,2023,1100,0000,,1345.57,,ent 501603                                    5016,03              ARPM,TP,N,,,1230,2001-12-30,,,H        8,22499
1006355,2,2023-07-01,202307,2023,1200,0000,,0.0,,ent 501603                                    5016,03              ARPM,TP,N,,,1230,2001-12-30,,,H        8,22499
1006356,1,2024-10-18,202410,2024,1100,0000,,4962.4,,ent 501604                                    5016,04              ARPM,TP,N,,,1241,,,,H        5,90476
1006356,2,2024-10-18,202410,2024,1200,0000,,0.0,,ent 501604                                    5016,04              ARPM,TP,N,,,1241,,,,H        5,90476
1006357,1,2024-06-30,202406,2024,1100,0000,,718.35,,ent 501605                                    5016,05              ARPM,TP,N,,,1240,,2030-05-13,,H        3,88531
1006357,2,2024-06-30,202406,2024,1200,0000,,0.0,,ent 501605                                    5016,05              ARPM,TP,N,,,1240,,,,H        3,88531
1006358,1,2023-11-10,202311,2023,1100,0000,,23013.42,,ent 501606                                    5016,06              ARPM,TP,N,,,1231,2010-12-31,,,H        7,70627
1006358,2,2023-11-10,202311,2023,1200,0000,,0.0,,ent 501606                                    5016,06              ARPM,TP,N,,,1231,2010-12-31,,,H        7,70627
1006359,1,2023-04-28,202304,2023,1100,0000,,462.75,,ent 501607                                    5016,07              ARPM,TP,N,,,1230,2028-12-30,,,H        3,96066
1006359,2,2023-04-28,202304,2023,1200,0000,,0.0,,ent 501607                                    5016,07              ARPM,TP,N,,,1230,2028-12-30,,,H        3,96066
1006360,1,2023-11-21,202311,2023,1100,0000,,1651.15,,ent 501608                                    5016,08              ARPM,TP,N,,,1231,2021-12-31,,,H        8,7258
1006360,2,2023-11-21,202311,2023,1200,0000,,0.0,,ent 501608                                    5016,08              ARPM,TP,N,,,1231,2021-12-31,,,H        8,7258
1006361,1,2024-06-01,202406,2024,1100,0000,,38639.59,,ent 501609                                    5016,09              ARPM,TP,N,,,1240,,,,H        5,18158
1006361,2,2024-06-01,202406,2024,1200,0000,,0.0,,ent 501609                                    5016,09              ARPM,TP,N,,,1240,,,,H        5,18158
1006362,1,2023-11-22,202311,2023,1100,0000,,414.08,,ent 501610                                    5016,10              ARPM,TP,N,,,1231,2022-12-31,,,H        8,18730
1006362,2,2023-11-22,202311,2023,1200,0000,,0.0,,ent 501610                                    5016,10              ARPM,TP,N,,,1231,2022-12-31,,,H        8,18730
1006363,1,2024-01-09,202401,2024,1100,0000,,1636.5,,ent 501611                                    5016,11              ARPM,TP,N,,,1240,,,,H        1,18574
1006363,2,2024-01-09,202401,2024,1200,0000,,0.0,,ent 501611                                    5016,11              ARPM,TP,N,,,1240,,,,H        1,18574
1006364,1,2023-07-05,202307,2023,1100,0000,,1731.99,,ent 501612                                    5016,12              ARPM,TP,N,,,1230,2005-12-30,2005-08-27,,H        3,45336
1006364,2,2023-07-05,202307,2023,1200,0000,,0.0,,ent 501612                                    5016,12              ARPM,TP,N,,,1230,2005-12-30,2005-08-15,,H        3,45336
1006365,1,2024-03-29,202403,2024,1100,0000,,9535.32,,ent 501613                                    5016,13              ARPM,TP,N,,,1240,,,,H        7,94689
1006365,2,2024-03-29,202403,2024,1200,0000,,0.0,,ent 501613                                    5016,13              ARPM,TP,N,,,1240,,,,H        7,94689
1006366,1,2023-04-29,202304,2023,1100,0000,,36903.07,,ent 501614                                    5016,14              ARPM,TP,N,,,1230,2029-12-30,,,H        4,46525
1006366,2,2023-04-29,202304,2023,1200,0000,,0.0,,ent 501614                                    5016,14              ARPM,TP,N,,,1230,2029-12-30,,,H        4,46525
1006367,1,2024-12-27,202412,2024,1100,0000,,4497.75,,ent 501615                                    5016,15              ARPM,TP,N,,,1241,,,,H        6,33303
1006367,2,2024-12-27,202412,2024,1200,0000,,0.0,,ent 501615                                    5016,15              ARPM,TP,N,,,1241,,2027-10-21,,H        6,33303
1006368,1,2024-02-14,202402,2024,1100,0000,,1065.2,,ent 501616                                    5016,16              ARPM,TP,N,,,1240,,2014-11-30,,H        2,13879
1006368,2,2024-02-14,202402,2024,1200,0000,,0.0,,ent 501616                                    5016,16              ARPM,TP,N,,,1240,,,,H        2,13879
1006369,1,2023-06-08,202306,2023,1100,0000,,7288.53,,ent 501618                                    5016,18              ARPM,TP,N,,,1230,2008-12-30,,,H        2,81468
1006369,2,2023-06-08,202306,2023,1200,0000,,0.0,,ent 501618                                    5016,18              ARPM,TP,N,,,1230,2008-12-30,,,H        2,81468
1006370,1,2024-11-06,202411,2024,1100,0000,,565.73,,ent 501619                                    5016,19              ARPM,TP,N,,,1241,,,,H        2,46442
1006370,2,2024-11-06,202411,2024,1200,0000,,0.0,,ent 501619                                    5016,19              ARPM,TP,N,,,1241,,,,H        2,46442
1006371,1,2023-05-16,202305,2023,1100,0000,,44749.41,,ent 501620                                    5016,20              ARPM,TP,N,,,1230,2016-12-30,,,H        3,41134
1006371,2,2023-05-16,202305,2023,1200,0000,,0.0,,ent 501620                                    5016,20              ARPM,TP,N,,,1230,2016-12-30,,,H        3,41134
1006372,1,2024-03-07,202403,2024,1100,0000,,957.68,,ent 501621                                    5016,21              ARPM,TP,N,,,1240,,,,H        9,76398
1006372,2,2024-03-07,202403,2024,1200,0000,,0.0,,ent 501621                                    5016,21              ARPM,TP,N,,,1240,,,,H        9,76398
1006373,1,2024-10-26,202410,2024,1100,0000,,3903.68,,ent 501622                                    5016,22              ARPM,TP,N,,,1241,,,,H        4,67678
1006373,2,2024-10-26,202410,2024,1200,0000,,0.0,,ent 501622                                    5016,22              ARPM,TP,N,,,1241,,,,H        4,67678
1006374,1,2024-05-03,202405,2024,1100,0000,,702.18,,ent 501623                                    5016,23              ARPM,TP,N,,,1240,,2003-11-25,,H        1,87564
1006374,2,2024-05-03,202405,2024,1200,0000,,0.0,,ent 501623                                    5016,23              ARPM,TP,N,,,1240,,,,H        1,87564
1006375,1,2024-08-24,202408,2024,1100,0000,,2415.25,,ent 501625                                    5016,25              ARPM,TP,N,,,1240,,,,H        3,46384
1006375,2,2024-08-24,202408,2024,1200,0000,,0.0,,ent 501625                                    5016,25              ARPM,TP,N,,,1240,,,,H        3,46384
1006376,1,2023-05-19,202305,2023,1100,0000,,1011.68,,ent 501626                                    5016,26              ARPM,TP,N,,,1230,2019-12-30,,,H        9,76213
1006376,2,2023-05-19,202305,2023,1200,0000,,0.0,,ent 501626                                    5016,26              ARPM,TP,N,,,1230,2019-12-30,,,H        9,76213
1006377,1,2024-07-17,202407,2024,1100,0000,,1492.27,,ent 501628                                    5016,28              ARPM,TP,N,,,1240,,,,H        9,89745
