invoice_number,customer_id,invoice_date,due_date,ship_date,po_number,reference1,reference2,invoice_amount,tax_amount,freight_amount,discount_amount,amount_paid,current_balance,status,hold_flag,dispute_flag,dispute_reason,payment_terms,document_type,division,gl_account,gl_post_date,gl_posted_flag,created_date,updated_date,updated_time,updated_by,batch_session
1003779,100111,2024-10-21,2024-11-05,2024-10-19,PO-46530,disintermediate bricks-and-cli,,952.25,45.74,0.0,0.0,,,00,1,1,200,,, 12,41021Y1241,,2,,,, 395076,
1003780,100052,2024-11-24,2024-12-24,2024-11-21,PO-90369,synergize front-end experience,,5969.81,53.9,0.0,,,,00,1,1,200,,, 12,41124Y1241,,1,,,, 223714,
1003781,100345,2023-03-19,2023-05-03,2023-03-18,PO-82521,visualize vertical channels,,7248.39,414.87,0.0,,,,00,1,1,200,,, 12,30319Y1230,2019-12-30,8,,,, 728676,
1003782,100480,2023-10-01,2023-11-15,2023-09-30,PO-13603,seize sticky metrics,,1849.89,80.4,0.0,,,,00,1,1,200,,, 12,31001Y1231,,5,,,, 966542,
1003783,100124,2023-01-06,2023-02-05,2023-01-02,PO-99125,extend vertical metrics,,6065.94,549.53,99.28,,,,00,1,1,200,,, 12,30106Y1230,2006-12-30,3,2081-03-12,,, 777698,
1003784,100309,2023-09-12,2023-10-27,2023-09-10,PO-56825,target cross-platform initiati,,3284.27,71.22,29.01,,,,00,1,1,200,,, 12,30912Y1230,,1,,,, 882082,
1003785,100470,2024-11-06,2024-12-06,2024-11-04,PO-72828,synergize plug-and-play info-m,,9977.19,884.59,0.0,,,,00,1,1,200,,, 12,41106Y1241,,2,,,, 421379,
1003786,100336,2023-07-24,2023-08-23,2023-07-22,PO-72245,transform impactful experience,,5949.04,462.83,0.0,,,,00,1,1,200,,, 12,30724Y1230,2024-12-31,0,2050-10-25,,, 816999,
1003787,100421,2024-04-10,2024-05-10,2024-04-08,PO-53254,deliver front-end solutions,,342.78,15.56,0.0,,,,00,1,1,200,,, 12,40410Y1240,,0,,,, 307479,
1003788,100084,2023-09-10,2023-10-10,2023-09-05,,incubate rich communities,,482.07,29.76,0.0,0.0,,,00,1,1,200,,, 12,30910Y1230,2010-12-30,9,,,, 250557,
1003789,100211,2023-07-07,2023-08-06,2023-07-02,PO-45179,engage holistic infrastructure,,1917.5,137.81,48.74,0.0,,,00,1,1,200,,, 12,30707Y1230,,1,,,, 183108,
1003790,100426,2023-10-07,2023-11-06,2023-10-03,PO-75255,innovate cross-platform e-serv,,508.64,26.78,0.0,,,,00,1,1,200,,, 12,31007Y1231,,2,,,, 502181,
1003791,100489,2023-08-04,2023-09-18,2023-08-02,PO-91320,morph distributed eyeballs,,6549.19,34.06,0.0,,,,00,1,1,200,,, 12,30804Y1230,,8,,,, 428724,
1003792,100097,2024-06-28,2024-07-28,2024-06-23,,embrace visionary technologies,,851.37,23.98,48.61,,,,00,1,1,200,,, 12,40628Y1240,,8,,,, 399537,
1003793,100010,2023-08-05,2023-08-20,2023-08-02,,benchmark out-of-the-box conve,,674.97,47.54,0.0,0.0,,,00,1,1,200,,, 12,30805Y1230,2005-12-30,8,,,, 360564,
1003794,100242,2023-02-07,2023-03-09,2023-02-06,,orchestrate vertical e-commerc,,1506.06,139.45,0.0,,,,00,1,1,200,,, 12,30207Y1230,,6,,,, 332802,
1003795,100425,2023-12-10,2023-12-25,2023-12-09,PO-13978,harness cutting-edge portals,,843.69,2.53,0.0,,,,00,1,1,200,,, 12,31210Y1231,,1,,,, 854215,
1003796,100174,2023-04-12,2023-04-27,2023-04-11,PO-72540,morph best-of-breed e-markets,,1120.08,41.37,0.0,,,,00,1,1,200,,, 12,30412Y1230,,5,,,, 828137,
1003797,100024,2024-07-25,2024-08-09,2024-07-23,,utilize granular portals,,1503.02,107.59,69.31,,,,00,1,1,200,,, 12,40725Y1240,,9,,,, 476921,
1003798,100221,2023-03-26,2023-04-10,2023-03-22,,unleash user-centric web servi,,1912.83,153.39,0.68,0.0,,,00,1,1,200,,, 12,30326Y1230,2026-12-31,0,,,, 347514,
1003799,100442,2024-09-02,2024-10-02,2024-09-01,,deploy clicks-and-mortar syste,,1272.02,103.2,0.0,,,,00,1,1,200,,, 12,40902Y1240,,0,,,, 693159,
1003800,100091,2024-07-26,2024-08-25,2024-07-23,,implement frictionless ROI,,23617.92,181.27,55.16,0.0,,,00,1,1,200,,, 12,40726Y1240,,9,,,, 536132,
1003801,100041,2024-10-24,2024-11-23,2024-10-22,PO-51037,aggregate strategic solutions,,287.84,10.97,0.0,0.0,,,00,1,1,200,,, 12,41024Y1241,,1,,,, 384002,
1003802,100134,2023-11-04,2023-12-04,2023-10-30,PO-14055,reinvent proactive networks,,4072.52,293.98,82.87,,,,00,1,1,200,,, 12,31104Y1231,,3,,,, 417543,
1003803,100182,2023-12-26,2024-02-09,2023-12-22,,empower robust platforms,,7366.62,658.71,92.27,0.0,,,00,1,1,200,,, 12,31226Y1231,,5,,,, 605328,
1003804,100216,2023-11-24,2023-12-24,2023-11-20,PO-64675,integrate cross-media schemas,,32019.14,610.1,86.24,0.0,,,00,1,1,200,,, 12,31124Y1231,,3,,,, 988507,
1003805,100176,2023-03-24,2023-04-08,2023-03-21,,aggregate best-of-breed e-tail,,331.0,16.63,37.6,,,,00,1,1,200,,, 12,30324Y1230,,7,,,, 277357,
1003806,100095,2023-10-24,2023-11-23,2023-10-20,PO-74490,whiteboard sticky web-readines,,3786.54,327.5,38.68,0.0,,,00,1,1,200,,, 12,31024Y1231,,9,,,, 994156,
1003807,100140,2024-10-11,2024-11-10,2024-10-08,PO-22731,incubate granular applications,,891.83,65.88,0.0,,,,00,1,1,200,,, 12,41011Y1241,,1,,,, 158213,
1003808,100197,2023-09-16,2023-10-16,2023-09-13,PO-74239,transform global markets,,9680.59,20.39,0.0,,,,00,1,1,200,,, 12,30916Y1230,,9,,,, 683698,
1003809,100091,2023-07-27,2023-08-26,2023-07-24,,empower transparent info-media,,23067.21,1702.4,0.0,0.0,,,00,1,1,200,,, 12,30727Y1230,,2,,,, 392545,
1003810,100397,2024-08-19,2024-09-18,2024-08-15,PO-92464,synergize frictionless supply-,,2236.59,217.6,0.0,,,,00,1,1,200,,, 12,40819Y1240,,2,,,, 655781,
1003811,100285,2024-11-03,2024-12-03,2024-11-02,,streamline intuitive experienc,,309.05,10.71,0.0,,,,00,1,1,200,,, 12,41103Y1241,,2,,,, 636658,
1003812,100351,2023-08-12,2023-10-11,2023-08-07,PO-68228,generate B2C convergence,,23677.29,1825.3,0.0,,,,00,1,1,200,,, 12,30812Y1230,,4,,,, 407562,
1003813,100077,2024-02-28,2024-03-29,2024-02-25,,matrix frictionless mindshare,,329.31,13.53,0.0,,,,00,1,1,200,,, 12,40228Y1240,,7,,,, 566915,
1003814,100204,2024-01-16,2024-03-01,2024-01-11,,whiteboard open-source platfor,,6935.19,54.51,0.0,,,,00,1,1,200,,, 12,40116Y1240,,4,,,, 330648,
1003815,100227,2024-09-18,2024-11-02,2024-09-14,PO-23732,harness open-source eyeballs,,4239.53,200.28,0.0,,,,00,1,1,200,,, 12,40918Y1240,,9,2090-01-03,,, 149672,
1003816,100169,2024-11-06,2024-12-21,2024-11-02,PO-20528,cultivate transparent supply-c,,3264.18,282.53,32.24,,,,00,1,1,200,,, 12,41106Y1241,,2,,,, 972114,
1003817,100461,2024-07-10,2024-08-24,2024-07-06,PO-82561,embrace robust convergence,,25571.95,1937.77,0.0,0.0,,,00,1,1,200,,, 12,40710Y1240,,8,,,, 631527,
1003818,100154,2024-08-13,2024-09-12,2024-08-09,PO-73205,revolutionize revolutionary su,,976.53,35.41,0.0,,,,00,1,1,200,,, 12,40813Y1240,,9,,,, 554524,
1003819,100228,2023-12-23,2024-02-06,2023-12-21,PO-40481,matrix value-added web service,,5392.94,371.07,0.0,,,,00,1,1,200,,, 12,31223Y1231,,7,,,, 714669,
1003820,100458,2023-06-15,2023-07-30,2023-06-12,,productize distributed web-rea,,10279.41,211.04,59.19,,,,00,1,1,200,,, 12,30615Y1230,2015-12-30,8,,,, 881526,
1003821,100195,2023-12-13,2024-01-27,2023-12-12,PO-98849,generate wireless applications,,6599.44,352.9,0.0,0.0,,,00,1,1,200,,, 12,31213Y1231,,2,1950-01-31,,, 207225,
1003822,100091,2023-02-17,2023-03-19,2023-02-13,PO-79914,cultivate 24/7 web-readiness,,35913.83,161.39,0.0,0.0,,,00,1,1,200,,, 12,30217Y1230,2017-12-30,9,,,, 130677,
1003823,100048,2024-10-05,2024-11-04,2024-10-03,,benchmark ubiquitous paradigms,,517.46,40.06,0.0,,,,00,1,1,200,,, 12,41005Y1241,,1,,,, 535097,
1003824,100051,2023-08-03,2023-10-02,2023-07-30,PO-15044,redefine extensible convergenc,,38434.47,3304.2,0.0,,,,00,1,1,200,,, 12,30803Y1230,,1,,,, 991187,
1003825,100215,2024-09-12,2024-10-12,2024-09-10,PO-54177,benchmark one-to-one content,,1774.99,29.89,0.0,0.0,,,00,1,1,200,,, 12,40912Y1240,,0,,,, 468828,
1003826,100470,2023-11-13,2023-12-13,2023-11-09,PO-67094,architect extensible action-it,,8945.9,94.48,0.0,,,,00,1,1,200,,, 12,31113Y1231,2013-12-31,2,,,, 533429,
1003827,100081,2024-04-07,2024-05-07,2024-04-03,PO-17123,extend out-of-the-box e-market,,1968.61,79.9,34.72,0.0,,,00,1,1,200,,, 12,40407Y1240,,8,,,, 918464,
1003828,100193,2024-03-13,2024-05-12,2024-03-11,PO-91111,target granular networks,,15956.12,1374.98,0.0,,,,00,1,1,200,,, 12,40313Y1240,,7,,,, 286425,
1003829,100176,2023-06-15,2023-06-30,2023-06-10,PO-70697,unleash collaborative e-tailer,,885.78,31.85,99.42,0.0,,,00,1,1,200,,, 12,30615Y1230,2015-12-30,9,,,, 962303,
1003830,100480,2023-06-16,2023-07-31,2023-06-14,PO-47684,engineer revolutionary solutio,,6845.0,382.53,81.72,,,,00,1,1,200,,, 12,30616Y1230,,7,1911-02-13,,, 891328,
1003831,100029,2023-02-27,2023-03-14,2023-02-24,PO-41568,repurpose revolutionary vortal,,984.02,62.95,0.0,,,,00,1,1,200,,, 12,30227Y1230,2027-12-31,1,,,, 891933,
1003832,100430,2024-05-13,2024-06-12,2024-05-09,,transform back-end partnership,,40553.04,938.55,0.0,,,,00,1,1,200,,, 12,40513Y1240,,0,,,, 951368,
1003833,100169,2023-01-16,2023-03-02,2023-01-12,PO-60307,grow impactful deliverables,,8528.87,609.45,0.0,,,,00,1,1,200,,, 12,30116Y1230,,4,,,, 692689,
1003834,100457,2024-11-24,2024-12-09,2024-11-19,PO-93290,revolutionize visionary archit,,1728.42,42.34,0.0,0.0,,,00,1,1,200,,, 12,41124Y1241,,2,,,, 883890,
1003835,100293,2024-04-12,2024-04-27,2024-04-07,PO-30946,extend user-centric paradigms,,1678.58,9.68,0.0,,,,00,1,1,200,,, 12,40412Y1240,,2,,,, 546119,
1003836,100142,2024-04-02,2024-05-17,2024-04-01,PO-25501,benchmark sticky info-mediarie,,4314.96,430.54,0.0,,,,00,1,1,200,,, 12,40402Y1240,,1,,,, 671913,
1003837,100493,2023-07-15,2023-08-14,2023-07-10,PO-10031,cultivate web-enabled e-commer,,1911.62,175.02,0.0,,,,00,1,1,200,,, 12,30715Y1230,,8,,,, 396484,
1003838,100096,2024-06-16,2024-07-16,2024-06-13,PO-68250,architect plug-and-play action,,1072.49,2.61,0.0,,,,00,1,1,200,,, 12,40616Y1240,,9,,,, 461207,
1003839,100170,2024-12-09,2025-01-08,2024-12-04,PO-51890,mesh back-end solutions,,602.65,0.79,0.0,0.0,,,00,1,1,200,,, 12,41209Y1241,,2,,,, 158810,
1003840,100061,2024-09-19,2024-10-04,2024-09-15,PO-72125,syndicate 24/7 e-commerce,,539.35,8.47,0.0,,,,00,1,1,200,,, 12,40919Y1240,,2,,,, 897724,
1003841,100412,2023-04-01,2023-04-16,2023-03-27,PO-21507,transform front-end bandwidth,,410.97,29.57,0.0,0.0,,,00,1,1,200,,, 12,30401Y1230,2001-12-31,2,,,, 125703,
1003842,100192,2023-01-19,2023-02-03,2023-01-18,PO-92830,architect dot-com bandwidth,,1547.58,127.17,0.0,,,,00,1,1,200,,, 12,30119Y1230,,2,,,, 388199,
1003843,100391,2024-07-01,2024-07-31,2024-06-29,,drive cross-media content,,1959.35,13.27,0.0,,,,00,1,1,200,,, 12,40701Y1240,,7,,,, 595789,
1003844,100217,2023-08-25,2023-10-09,2023-08-20,PO-90183,seize next-generation content,,7301.42,106.16,56.18,0.0,,,00,1,1,200,,, 12,30825Y1230,,4,,,, 144084,
1003845,100301,2023-05-22,2023-06-21,2023-05-21,PO-16715,visualize mission-critical int,,9421.06,635.34,0.0,,,,00,1,1,200,,, 12,30522Y1230,,3,,,, 532827,
1003846,100106,2023-05-09,2023-06-08,2023-05-08,,strategize bleeding-edge info-,,470.32,2.13,0.0,,,,00,1,1,200,,, 12,30509Y1230,,5,,,, 739362,
1003847,100448,2024-02-03,2024-03-04,2024-02-02,PO-66394,visualize real-time e-services,,3673.69,31.8,0.0,,,,00,1,1,200,,, 12,40203Y1240,,8,,,, 706708,
1003848,100156,2023-08-06,2023-09-05,2023-08-04,,repurpose bricks-and-clicks in,,1765.34,76.03,0.0,,,,00,1,1,200,,, 12,30806Y1230,,4,2022-10-04,,, 875146,
1003849,100170,2023-03-17,2023-04-16,2023-03-16,PO-81178,disintermediate user-centric s,,1447.37,86.29,37.28,,,,00,1,1,200,,, 12,30317Y1230,,2,,,, 435140,
1003850,100057,2024-10-11,2024-11-10,2024-10-06,PO-72773,generate back-end partnerships,,1849.06,70.54,0.0,0.0,,,00,1,1,200,,, 12,41011Y1241,,1,,,, 918996,
1003851,100122,2024-07-02,2024-08-16,2024-06-29,,repurpose end-to-end technolog,,3158.68,212.83,0.0,,,,00,1,1,200,,, 12,40702Y1240,,8,2020-12-02,,, 352367,
1003852,100432,2024-06-06,2024-07-06,2024-06-01,PO-29028,engage frictionless e-commerce,,599.63,31.07,0.0,,,,00,1,1,200,,, 12,40606Y1240,,6,,,, 128410,
1003853,100327,2024-05-20,2024-07-04,2024-05-19,PO-42133,integrate ubiquitous e-tailers,,7536.54,496.63,0.0,,,,00,1,1,200,,, 12,40520Y1240,,1,,,, 556672,
1003854,100494,2023-05-28,2023-06-12,2023-05-26,PO-72473,morph dynamic infrastructures,,883.16,45.49,0.0,0.0,,,00,1,1,200,,, 12,30528Y1230,,3,,,, 630830,
1003855,100325,2024-10-26,2024-11-10,2024-10-24,PO-73639,engineer B2C applications,,953.24,40.67,0.0,,,,00,1,1,200,,, 12,41026Y1241,,2,,,, 655656,
1003856,100030,2024-12-27,2025-01-26,2024-12-25,PO-15657,monetize cross-platform synerg,,858.82,66.53,14.72,0.0,,,00,1,1,200,,, 12,41227Y1241,,2,,,, 582758,
1003857,100015,2024-10-17,2024-11-16,2024-10-13,PO-92693,mesh bleeding-edge niches,,1840.31,146.7,0.0,,,,00,1,1,200,,, 12,41017Y1241,,1,,,, 589383,
1003858,100194,2023-10-21,2023-11-20,2023-10-16,PO-91963,synthesize transparent portals,,378.7,26.22,0.0,,,,00,1,1,200,,, 12,31021Y1231,,6,,,, 969766,
1003859,100478,2023-05-25,2023-06-24,2023-05-24,PO-81361,scale transparent schemas,,945.25,17.78,0.0,0.0,,,00,1,1,200,,, 12,30525Y1230,,9,,,, 506016,
1003860,100005,2023-06-20,2023-08-04,2023-06-15,,drive collaborative experience,,1123.94,87.11,85.35,,,,00,1,1,200,,, 12,30620Y1230,2020-12-30,9,,,, 609968,
1003861,100315,2024-04-09,2024-05-24,2024-04-06,PO-76005,exploit sticky schemas,,1422.55,103.41,0.0,,,,00,1,1,200,,, 12,40409Y1240,,4,,,, 542802,
1003862,100289,2023-06-01,2023-07-01,2023-05-29,,benchmark viral relationships,,7986.18,541.16,0.0,,,,00,1,1,200,,, 12,30601Y1230,,7,,,, 739258,
1003863,100418,2023-01-25,2023-02-09,2023-01-20,,reinvent e-business solutions,,1021.41,61.74,0.0,,,,00,1,1,200,,, 12,30125Y1230,2025-12-31,1,,,, 377247,
1003864,100297,2023-02-07,2023-02-22,2023-02-03,PO-15836,incentivize interactive mindsh,,1504.78,92.97,34.57,0.0,,,00,1,1,200,,, 12,30207Y1230,2007-12-30,9,,,, 659922,
1003865,100133,2023-12-12,2024-01-11,2023-12-10,PO-33959,mesh ubiquitous interfaces,,546.32,22.75,53.92,0.0,,,00,1,1,200,,, 12,31212Y1231,2012-12-31,2,,,, 327070,
1003866,100036,2023-08-15,2023-09-14,2023-08-14,PO-93881,implement collaborative commun,,7029.7,354.55,0.0,0.0,,,00,1,1,200,,, 12,30815Y1230,,3,,,, 706036,
1003867,100252,2023-07-03,2023-08-02,2023-06-28,,deliver intuitive synergies,,6718.73,204.04,0.0,,,,00,1,1,200,,, 12,30703Y1230,,1,,,, 321928,
1003868,100236,2024-03-04,2024-04-03,2024-03-02,PO-26609,deploy compelling users,,28581.71,2636.22,0.0,,,,00,1,1,200,,, 12,40304Y1240,,3,,,, 870653,
1003869,100464,2024-05-03,2024-05-18,2024-04-29,PO-93440,grow magnetic metrics,,1774.09,93.58,0.0,,,,00,1,1,200,,, 12,40503Y1240,,0,,,, 346347,
1003870,100338,2024-04-07,2024-04-22,2024-04-03,PO-60816,enhance leading-edge schemas,,1521.2,30.47,0.0,0.0,,,00,1,1,200,,, 12,40407Y1240,,2,,,, 383220,
1003871,100255,2024-08-01,2024-08-31,2024-07-28,,generate customized experience,,1269.56,34.98,24.63,0.0,,,00,1,1,200,,, 12,40801Y1240,,2,,,, 468948,
1003872,100347,2023-11-07,2023-12-22,2023-11-04,PO-67741,seize interactive applications,,8776.19,419.14,0.0,,,,00,1,1,200,,, 12,31107Y1231,,3,,,, 387563,
1003873,100381,2023-11-04,2023-12-19,2023-10-31,PO-63252,mesh B2C action-items,,9239.47,233.82,0.0,,,,00,1,1,200,,, 12,31104Y1231,,2,,,, 245662,
1003874,100061,2023-02-01,2023-02-16,2023-01-28,PO-26412,leverage seamless mindshare,,1279.82,89.33,0.0,,,,00,1,1,200,,, 12,30201Y1230,2001-12-31,1,,,, 460293,
1003875,100354,2023-03-04,2023-04-03,2023-03-02,PO-17186,brand granular e-services,,1737.27,26.01,0.0,0.0,,,00,1,1,200,,, 12,30304Y1230,,2,2062-04-11,,, 269887,
1003876,100072,2023-10-11,2023-10-26,2023-10-10,,engage proactive partnerships,,1968.82,82.7,0.0,,,,00,1,1,200,,, 12,31011Y1231,,8,,,, 209275,
1003877,100122,2023-12-25,2024-02-08,2023-12-20,PO-41011,evolve efficient partnerships,,5650.88,247.67,23.34,,,,00,1,1,200,,, 12,31225Y1231,,1,,,, 241514,
1003878,100427,2024-12-27,2025-01-26,2024-12-25,,morph distributed systems,,565.2,30.32,52.47,0.0,,,00,1,1,200,,, 12,41227Y1241,,2,,,, 365168,
1003879,100225,2024-09-22,2024-10-22,2024-09-18,PO-17916,integrate 24/365 e-markets,,6842.65,506.11,0.0,,,,00,1,1,200,,, 12,40922Y1240,,0,,,, 477909,
1003880,100214,2023-08-13,2023-09-12,2023-08-10,,facilitate wireless ROI,,4356.33,117.05,0.0,,,,00,1,1,200,,, 12,30813Y1230,2013-12-31,1,,,, 183049,
1003881,100376,2024-04-16,2024-06-15,2024-04-14,PO-10533,engage cutting-edge partnershi,,18743.29,1447.03,0.0,,,,00,1,1,200,,, 12,40416Y1240,,8,2080-02-01,,, 518160,
1003882,100016,2024-08-07,2024-09-06,2024-08-03,PO-14767,exploit customized bandwidth,,1470.58,11.35,41.26,,,,00,1,1,200,,, 12,40807Y1240,,2,,,, 938207,
1003883,100231,2023-10-31,2023-11-30,2023-10-26,,engineer dynamic e-business,,335.84,20.31,0.0,,,,00,1,1,200,,, 12,31031Y1231,,1,,,, 472892,
1003884,100443,2024-04-12,2024-05-27,2024-04-11,,unleash web-enabled e-markets,,6994.06,610.59,0.0,0.0,,,00,1,1,200,,, 12,40412Y1240,,9,,,, 381821,
1003885,100453,2023-02-05,2023-03-07,2023-02-04,PO-51260,disintermediate collaborative,,920.25,60.23,72.72,0.0,,,00,1,1,200,,, 12,30205Y1230,2005-12-30,3,,,, 961242,
1003886,100380,2024-02-05,2024-02-20,2024-02-01,PO-35887,visualize magnetic e-markets,,434.96,28.93,0.0,,,,00,1,1,200,,, 12,40205Y1240,,6,,,, 623317,
1003887,100412,2024-05-08,2024-05-23,2024-05-04,PO-23892,syndicate out-of-the-box e-mar,,962.46,15.19,0.0,,,,00,1,1,200,,, 12,40508Y1240,,1,,,, 885890,
1003888,100238,2024-01-06,2024-03-06,2024-01-02,,seize magnetic supply-chains,,7660.31,407.69,0.0,,,,00,1,1,200,,, 12,40106Y1240,,6,,,, 365108,
1003889,100000,2023-12-29,2024-01-13,2023-12-25,PO-43716,mesh bricks-and-clicks network,,1350.79,48.3,40.71,,,,00,1,1,200,,, 12,31229Y1231,,2,,,, 425175,
1003890,100442,2024-12-05,2025-01-04,2024-12-02,,deliver bleeding-edge e-market,,1235.56,37.88,0.0,0.0,,,00,1,1,200,,, 12,41205Y1241,,2,,,, 806430,
1003891,100366,2024-11-09,2024-12-09,2024-11-05,PO-98068,deliver dynamic systems,,1846.17,11.24,0.0,,,,00,1,1,200,,, 12,41109Y1241,,1,,,, 183395,
1003892,100043,2024-02-17,2024-03-18,2024-02-12,PO-75343,leverage dynamic e-business,,1992.74,2.96,0.0,0.0,,,00,1,1,200,,, 12,40217Y1240,,1,,,, 476596,
1003893,100320,2023-07-25,2023-08-09,2023-07-24,PO-52355,empower real-time vortals,,1350.77,75.77,56.38,,,,00,1,1,200,,, 12,30725Y1230,2025-12-30,7,,,, 927707,
1003894,100281,2024-09-10,2024-10-10,2024-09-09,PO-45884,synthesize leading-edge eyebal,,1527.96,128.43,0.0,,,,00,1,1,200,,, 12,40910Y1240,,9,,,, 342212,
1003895,100010,2024-01-13,2024-01-28,2024-01-10,,re-intermediate open-source ap,,1838.52,45.25,13.39,0.0,,,00,1,1,200,,, 12,40113Y1240,,7,,,, 252546,
1003896,100317,2024-10-28,2024-12-12,2024-10-24,PO-47010,engineer sticky synergies,,7320.01,252.58,0.0,,,,00,1,1,200,,, 12,41028Y1241,,2,,,, 156405,
1003897,100160,2023-10-28,2023-12-12,2023-10-24,PO-91311,engineer granular applications,,9974.05,895.72,12.95,,,,00,1,1,200,,, 12,31028Y1231,,3,,,, 257642,
1003898,100418,2024-08-01,2024-08-16,2024-07-31,PO-92289,transition proactive content,,1762.13,130.18,0.0,0.0,,,00,1,1,200,,, 12,40801Y1240,,9,,,, 178094,
1003899,100011,2024-04-01,2024-05-01,2024-03-30,PO-31632,brand value-added mindshare,,257.94,14.76,0.0,,,,00,1,1,200,,, 12,40401Y1240,,0,,,, 697602,
1003900,100133,2024-09-18,2024-10-18,2024-09-16,PO-76312,implement transparent platform,,318.85,20.28,0.0,,,,00,1,1,200,,, 12,40918Y1240,,1,,,, 733805,
1003901,100249,2024-11-01,2024-12-01,2024-10-27,,implement rich mindshare,,1945.3,9.79,76.65,,,,00,1,1,200,,, 12,41101Y1241,,1,,,, 774500,
1003902,100195,2024-05-10,2024-06-24,2024-05-08,,incentivize end-to-end e-busin,,5226.15,299.45,0.0,0.0,,,00,1,1,200,,, 12,40510Y1240,,7,,,, 497310,
1003903,100188,2023-12-10,2024-01-09,2023-12-07,,disintermediate distributed RO,,1930.27,125.59,22.3,,,,00,1,1,200,,, 12,31210Y1231,,4,,,, 590102,
1003904,100369,2024-10-09,2024-10-24,2024-10-07,PO-89999,strategize out-of-the-box syst,,124.14,9.59,0.0,,,,00,1,1,200,,, 12,41009Y1241,,1,,,, 406665,
1003905,100129,2023-08-08,2023-09-22,2023-08-05,PO-71942,synergize killer functionaliti,,19520.51,878.03,65.58,,,,00,1,1,200,,, 12,30808Y1230,2008-12-31,0,2021-11-05,,, 824534,
1003906,100387,2023-01-08,2023-02-07,2023-01-07,,redefine rich web services,,1698.94,26.51,0.0,,,,00,1,1,200,,, 12,30108Y1230,,7,,,, 768349,
1003907,100081,2023-09-06,2023-10-06,2023-09-02,PO-76220,streamline cross-platform vort,,370.39,24.45,0.0,,,,00,1,1,200,,, 12,30906Y1230,,4,,,, 327970,
1003908,100408,2024-04-01,2024-05-01,2024-03-31,PO-91489,e-enable front-end initiatives,,1035.92,100.65,0.0,,,,00,1,1,200,,, 12,40401Y1240,,4,,,, 776661,
1003909,100384,2024-07-22,2024-09-20,2024-07-19,PO-36497,extend user-centric architectu,,5898.21,237.21,0.0,0.0,,,00,1,1,200,,, 12,40722Y1240,,2,,,, 548174,
1003910,100180,2024-12-11,2025-01-10,2024-12-10,,innovate innovative web servic,,1015.41,0.34,60.64,0.0,,,00,1,1,200,,, 12,41211Y1241,,2,,,, 142040,
1003911,100255,2023-11-18,2023-12-18,2023-11-13,PO-96974,strategize vertical communitie,,1124.16,112.28,64.08,,,,00,1,1,200,,, 12,31118Y1231,,3,,,, 271004,
1003912,100373,2023-10-02,2023-10-17,2023-09-30,PO-24265,target e-business mindshare,,1946.94,37.15,0.0,,,,00,1,1,200,,, 12,31002Y1231,1902-12-31,1,,,, 415140,
1003913,100194,2024-07-08,2024-08-07,2024-07-06,PO-57490,productize integrated e-busine,,698.8,7.52,0.0,,,,00,1,1,200,,, 12,40708Y1240,,2,,,, 853103,
1003914,100472,2023-08-31,2023-09-15,2023-08-26,,generate bricks-and-clicks por,,1223.66,64.52,0.0,,,,00,1,1,200,,, 12,30831Y1230,,3,,,, 942291,
1003915,100486,2024-02-11,2024-02-26,2024-02-08,PO-81223,empower viral e-markets,,833.42,26.31,31.37,,,,00,1,1,200,,, 12,40211Y1240,,2,,,, 618133,
1003916,100052,2024-09-27,2024-10-27,2024-09-23,PO-39847,incubate granular functionalit,,4250.06,140.89,0.0,,,,00,1,1,200,,, 12,40927Y1240,,0,,,, 931498,
1003917,100355,2024-11-26,2024-12-26,2024-11-22,PO-70921,benchmark wireless architectur,,2918.48,87.19,0.0,0.0,,,00,1,1,200,,, 12,41126Y1241,,2,,,, 478300,
1003918,100337,2024-07-24,2024-08-23,2024-07-23,,re-contextualize one-to-one mi,,145.53,1.64,0.0,,,,00,1,1,200,,, 12,40724Y1240,,0,,,, 544754,
1003919,100166,2024-02-10,2024-02-25,2024-02-06,,envisioneer sticky technologie,,696.62,53.72,0.0,0.0,,,00,1,1,200,,, 12,40210Y1240,,9,,,, 468086,
1003920,100063,2024-12-17,2025-01-31,2024-12-16,PO-65286,monetize visionary portals,,6728.5,634.02,0.0,0.0,,,00,1,1,200,,, 12,41217Y1241,,2,,,, 200195,
1003921,100329,2024-06-26,2024-07-26,2024-06-22,PO-37288,embrace web-enabled systems,,7301.59,241.61,0.0,,,,00,1,1,200,,, 12,40626Y1240,,0,,,, 865653,
1003922,100294,2023-04-26,2023-06-10,2023-04-22,PO-33460,extend best-of-breed web-readi,,5208.98,299.8,16.78,0.0,,,00,1,1,200,,, 12,30426Y1230,,4,,,, 640663,
1003923,100361,2023-08-03,2023-09-02,2023-08-01,PO-27563,optimize granular infrastructu,,1299.84,41.24,0.0,0.0,,,00,1,1,200,,, 12,30803Y1230,,9,,,, 127564,
1003924,100236,2024-09-12,2024-10-12,2024-09-11,PO-83988,harness open-source systems,,19632.72,1183.05,31.05,0.0,,,00,1,1,200,,, 12,40912Y1240,,1,,,, 791808,
1003925,100147,2024-11-02,2024-12-02,2024-10-31,PO-10831,syndicate viral supply-chains,,768.03,52.11,75.98,0.0,,,00,1,1,200,,, 12,41102Y1241,,1,,,, 851383,
1003926,100440,2024-09-14,2024-10-29,2024-09-12,PO-64267,engage holistic channels,,2269.96,111.95,7.45,,,,00,1,1,200,,, 12,40914Y1240,,2,,,, 447511,
